label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churn,km_per_drive,minutes_per_drive,drives_per_session,activity_rate,driving_rate,total_fav_navigations
retained,166,143,219.7478352,1561,9,0,5564.728521,1546.75881,23,23,iPhone,0,38.91418546153846,10.816495174825175,0.8614457831325302,0.014734144778987828,0.014734144778987828,9
retained,44,43,101.5531988,3496,163,56,4025.90545,2312.126448,7,7,Android,0,93.6257081395349,53.77038251162791,0.9772727272727273,0.002002288329519451,0.002002288329519451,219
retained,97,97,242.7200733,103,109,1,6784.72177,3613.511695,18,10,iPhone,0,69.94558525773196,37.25269788659794,1.0,0.17475728155339806,0.0970873786407767,110
retained,112,91,269.2273621,2870,214,45,7161.765401,763.2034855,9,9,iPhone,0,78.70071869230769,8.38685148901099,0.8125,0.0031358885017421603,0.0031358885017421603,259
retained,56,56,57.27334524,2982,97,0,7187.83667,1328.863209,6,6,iPhone,0,128.35422624999998,23.729700160714287,1.0,0.002012072434607646,0.002012072434607646,97
retained,27,24,466.1219358,1889,16,11,3979.274525,2912.419092,22,16,iPhone,0,165.80310520833333,121.3507955,0.8888888888888888,0.011646373742721016,0.008470089994706194,27
retained,49,49,348.4843456,1502,0,0,2292.001835,1437.369364,21,13,Android,0,46.775547653061224,29.334068653061223,1.0,0.013981358189081226,0.008655126498002663,0
retained,253,220,331.550895,2365,59,0,3543.992693,2883.614334,24,18,iPhone,0,16.109057695454545,13.10733788181818,0.8695652173913043,0.01014799154334038,0.007610993657505285,59
retained,195,157,225.787283,2244,90,102,511.8752763,234.2053506,20,19,iPhone,0,3.260352078343949,1.491753825477707,0.8051282051282052,0.008912655971479501,0.008467023172905526,192
retained,42,34,96.87632473,1054,29,0,8599.883474,1774.171717,14,13,iPhone,0,252.93774923529412,52.18152108823529,0.8095238095238095,0.013282732447817837,0.012333965844402278,29
retained,15,12,60.8415213,192,155,178,4955.810944,3308.445528,22,17,Android,0,412.9842453333333,275.703794,0.8,0.11458333333333333,0.08854166666666667,333
retained,47,39,101.86653,1977,0,0,1416.143859,165.9089886,12,12,iPhone,0,36.311381,4.25407663076923,0.8297872340425532,0.006069802731411229,0.006069802731411229,0
churned,0,0,20.3080273,2662,0,58,5995.566754,2179.063702,17,17,Android,1,0.0,0.0,0.0,0.006386175807663411,0.006386175807663411,58
retained,47,38,188.7304068,785,205,22,7092.463506,3529.482319,9,9,iPhone,0,186.6437764736842,92.88111365789474,0.8085106382978723,0.011464968152866241,0.011464968152866241,227
retained,146,118,236.2734233,628,130,0,1091.589081,330.4957001,24,17,Android,0,9.250754923728815,2.8008110177966103,0.8082191780821918,0.03821656050955414,0.027070063694267517,130
retained,27,24,88.41713912,315,0,7,1464.115378,713.3120119,23,17,iPhone,0,61.004807416666665,29.721333829166667,0.8888888888888888,0.07301587301587302,0.05396825396825397,7
retained,4,4,123.5023625,293,264,6,7184.878842,4665.967323,21,14,Android,0,1796.2197105,1166.49183075,1.0,0.07167235494880546,0.04778156996587031,270
retained,35,28,40.8825188,3500,70,135,13687.96622,7860.665436,7,1,Android,0,488.85593642857145,280.7380512857143,0.8,0.002,0.00028571428571428574,205
retained,57,47,78.28660028,1515,93,28,4994.632245,2656.613683,1,0,iPhone,0,106.26877117021276,56.52369538297872,0.8245614035087719,0.0006600660066006601,0.0,121
retained,78,62,222.3226359,2352,0,16,2247.324668,1412.686674,24,23,iPhone,0,36.247172064516135,22.78526893548387,0.7948717948717948,0.01020408163265306,0.00977891156462585,16
retained,98,80,287.2349593,2731,0,37,2137.296357,468.5069069,19,16,iPhone,0,26.716204462500002,5.85633633625,0.8163265306122449,0.006957158549981692,0.005858659831563529,37
churned,494,395,577.5102436,2975,69,0,8665.284478,259.2935644,5,1,iPhone,1,21.937429058227846,0.6564394035443037,0.7995951417004049,0.0016806722689075631,0.0003361344537815126,69
retained,4,4,38.50438816,2266,224,0,8846.391616,2928.537412,25,25,iPhone,0,2211.597904,732.134353,1.0,0.011032656663724626,0.011032656663724626,224
retained,67,55,72.26198716,32,87,17,3145.567616,2364.348215,5,5,iPhone,0,57.19213847272727,42.98814936363636,0.8208955223880597,0.15625,0.15625,104
retained,41,41,151.4503429,376,287,0,2704.424401,1753.39965,9,6,iPhone,0,65.96157075609757,42.76584512195122,1.0,0.023936170212765957,0.015957446808510637,287
retained,47,37,89.37254929,3285,197,8,3113.321078,2507.581825,26,21,iPhone,0,84.14381291891891,67.77248175675676,0.7872340425531915,0.007914764079147641,0.006392694063926941,205
retained,52,41,300.6570423,3024,0,0,5229.427381,3004.302908,18,17,iPhone,0,127.54700929268294,73.27568068292683,0.7884615384615384,0.005952380952380952,0.005621693121693121,0
churned,91,75,109.1261996,3340,5,103,5621.770685,351.7569882,2,0,iPhone,1,74.95694246666667,4.690093176,0.8241758241758241,0.0005988023952095808,0.0,108
retained,67,54,189.7907366,2417,131,9,4889.592169,3537.504627,18,15,iPhone,0,90.54800312962962,65.50934494444444,0.8059701492537313,0.007447248655357882,0.006206040546131568,140
retained,7,5,399.5568223,1642,171,52,1201.271435,325.8327358,1,0,Android,0,240.25428700000003,65.16654716000001,0.7142857142857143,0.0006090133982947625,0.0,223
retained,39,32,68.73164689,3336,65,106,4376.894222,1044.494052,23,16,Android,0,136.7779444375,32.640439125,0.8205128205128205,0.006894484412470024,0.004796163069544364,171
retained,40,32,430.1691748,1695,347,0,17921.81606,1309.858389,28,19,iPhone,0,560.056751875,40.93307465625,0.8,0.016519174041297935,0.011209439528023599,347
churned,54,49,109.8398317,1762,102,44,2272.556555,1447.867737,24,16,Android,1,46.37870520408163,29.548321163265307,0.9074074074074074,0.01362088535754824,0.009080590238365494,146
retained,15,12,44.2888956,2239,143,0,4184.767801,2511.612559,6,1,iPhone,0,348.73065008333333,209.30104658333335,0.8,0.0026797677534613666,0.00044662795891022776,143
retained,62,52,192.3616185,898,5,0,3327.806634,2261.739236,24,17,iPhone,0,63.99628142307692,43.4949853076923,0.8387096774193549,0.026726057906458798,0.01893095768374165,5
retained,130,105,156.8193832,3142,66,12,4125.524436,1338.938127,20,13,iPhone,0,39.29070891428571,12.751791685714284,0.8076923076923077,0.006365372374283896,0.004137492043284532,78
retained,194,155,216.576648,1758,17,0,2879.938437,2194.814354,13,9,Android,0,18.58024798064516,14.160092606451613,0.7989690721649485,0.00739476678043231,0.005119453924914676,17
retained,68,60,637.4515162,1838,66,48,1746.508059,1167.649863,24,21,iPhone,0,29.10846765,19.460831050000003,0.8823529411764706,0.013057671381936888,0.011425462459194777,114
churned,53,46,178.979853,32,18,0,3745.574149,1598.335206,29,23,iPhone,1,81.42552497826087,34.74641752173913,0.8679245283018868,0.90625,0.71875,18
retained,153,123,282.0875336,209,2,9,3408.353434,2195.255015,30,23,iPhone,0,27.710190520325202,17.84760174796748,0.803921568627451,0.14354066985645933,0.11004784688995216,11
churned,34,31,39.94766535,1015,116,0,2345.054222,1514.805307,2,0,iPhone,1,75.64691038709678,48.86468732258065,0.9117647058823529,0.0019704433497536944,0.0,116
retained,3,2,98.14192289,3009,0,33,2338.628014,804.1820292,29,24,Android,0,1169.314007,402.0910146,0.6666666666666666,0.009637753406447324,0.007976071784646061,33
retained,93,75,249.0152328,2614,11,59,7136.563895,5568.016319,23,16,Android,0,95.15418526666667,74.24021758666667,0.8064516129032258,0.008798775822494262,0.00612088752869166,70
retained,10,9,191.3548885,2583,204,34,2708.666453,919.7839234,27,26,iPhone,0,300.9629392222222,102.19821371111112,0.9,0.010452961672473868,0.010065814943863724,238
retained,154,131,168.9719628,915,309,146,5624.540168,2572.704901,15,9,iPhone,0,42.935421129770994,19.638968709923663,0.8506493506493507,0.01639344262295082,0.009836065573770493,455
retained,20,17,72.12342832,2774,0,18,4819.242924,929.3002076,10,10,iPhone,0,283.484877882353,54.664718094117646,0.85,0.003604902667627974,0.003604902667627974,18
retained,74,63,102.0852104,2080,2,60,846.969482,138.6558999,24,21,iPhone,0,13.443960031746032,2.2008873,0.8513513513513513,0.011538461538461539,0.010096153846153847,62
retained,244,227,334.8671935,2303,50,100,7546.149407,2116.606501,3,3,iPhone,0,33.24294892951542,9.324257713656388,0.930327868852459,0.0013026487190620929,0.0013026487190620929,150
retained,42,34,398.067393,504,53,0,1617.855371,899.7224904,14,8,Android,0,47.5839815,26.462426188235295,0.8095238095238095,0.027777777777777776,0.015873015873015872,53
retained,20,20,191.2450574,2657,0,0,1379.270553,1074.236125,27,26,iPhone,0,68.96352765,53.711806249999995,1.0,0.010161836657884832,0.00978547233722243,0
retained,5,5,6.19620895,2126,156,0,1231.402184,405.7755901,29,23,iPhone,0,246.28043680000002,81.15511802,1.0,0.013640639698965193,0.010818438381937912,156
retained,114,91,154.5188017,1131,0,62,1627.846586,492.926459,28,21,iPhone,0,17.88842402197802,5.416774274725275,0.7982456140350878,0.02475685234305924,0.01856763925729443,62
churned,14,12,55.25820346,938,10,30,5149.131574,758.5099637,5,1,iPhone,1,429.0942978333333,63.20916364166666,0.8571428571428571,0.005330490405117271,0.0010660980810234541,40
retained,52,44,87.19687545,1540,152,2,2913.030698,1631.381798,27,22,iPhone,0,66.20524313636363,37.07685904545454,0.8461538461538461,0.01753246753246753,0.014285714285714285,154
retained,171,137,353.6739184,1314,524,0,4260.237035,2047.888454,13,13,iPhone,0,31.09662069343066,14.948090905109488,0.8011695906432749,0.00989345509893455,0.00989345509893455,524
churned,55,44,56.16875399,857,120,0,5691.4913,1171.8296,17,17,Android,1,129.35207499999999,26.632490909090908,0.8,0.019836639439906652,0.019836639439906652,120
churned,17,16,177.7375355,125,0,4,4571.692787,1315.77092,3,0,iPhone,1,285.7307991875,82.2356825,0.9411764705882353,0.024,0.0,4
retained,81,67,131.2463379,2367,218,0,2264.289059,681.0002237,26,24,iPhone,0,33.79535908955224,10.164182443283583,0.8271604938271605,0.010984368398817067,0.010139416983523447,218
churned,302,261,324.3781993,1358,0,21,4812.569475,2181.128415,3,0,iPhone,1,18.43896350574713,8.356813850574714,0.8642384105960265,0.0022091310751104565,0.0,21
churned,103,83,162.7908374,3113,74,0,633.0859211,255.800754,1,1,Android,1,7.627541218072288,3.081936795180723,0.8058252427184466,0.00032123353678124,0.00032123353678124,74
retained,44,35,97.18634357,2104,49,84,3210.414591,2318.83613,11,7,iPhone,0,91.72613117142858,66.25246085714286,0.7954545454545454,0.005228136882129277,0.003326996197718631,133
retained,106,106,144.3857958,1910,233,101,4372.764028,2466.876011,29,18,iPhone,0,41.25249083018868,23.272415198113205,1.0,0.015183246073298429,0.009424083769633508,334
retained,552,442,695.2404825,1235,17,130,4260.620082,2440.38391,27,21,iPhone,0,9.639411950226245,5.52123056561086,0.8007246376811594,0.02186234817813765,0.01700404858299595,147
retained,23,21,95.29059678,191,296,19,10992.798,3401.365344,26,23,iPhone,0,523.4665714285715,161.96977828571428,0.9130434782608695,0.13612565445026178,0.12041884816753927,315
retained,55,52,131.3731964,1496,0,0,4111.268929,1609.669529,2,2,Android,0,79.06286401923077,30.95518325,0.9454545454545454,0.001336898395721925,0.001336898395721925,0
retained,92,77,125.0270298,168,0,106,3682.370561,745.506242,21,16,Android,0,47.8229942987013,9.681899246753247,0.8369565217391305,0.125,0.09523809523809523,106
retained,153,123,192.9654967,2738,0,0,1295.78481,445.2606586,15,11,iPhone,0,10.534835853658537,3.620005354471545,0.803921568627451,0.00547845142439737,0.004017531044558071,0
retained,110,110,208.7868852,2199,126,0,731.5045577,576.7283905,3,0,iPhone,0,6.650041433636363,5.242985368181818,1.0,0.001364256480218281,0.0,126
retained,56,45,65.99282811,2678,0,86,2628.749259,1479.737433,25,20,Android,0,58.41665020000001,32.883054066666666,0.8035714285714286,0.009335324869305451,0.0074682598954443615,86
retained,139,113,164.4213374,3084,0,0,2274.039796,705.349482,24,15,iPhone,0,20.124245982300884,6.242030814159292,0.8129496402877698,0.007782101167315175,0.0048638132295719845,0
retained,18,17,56.79577245,919,168,53,5385.243304,4269.713924,30,25,Android,0,316.77901788235295,251.15964258823527,0.9444444444444444,0.03264417845484222,0.02720348204570185,221
retained,30,24,32.59844471,2393,128,0,6841.626208,3603.744827,25,17,iPhone,0,285.06775866666663,150.15603445833332,0.8,0.010447137484329294,0.0071040534893439195,128
retained,26,26,61.42011151,2056,155,112,4310.70876,394.4645127,2,2,iPhone,0,165.7964907692308,15.171712026923077,1.0,0.0009727626459143969,0.0009727626459143969,267
retained,51,41,58.63944841,2159,3,34,3364.502401,1033.535749,12,7,iPhone,0,82.06103417073172,25.208188999999997,0.803921568627451,0.00555812876331635,0.003242241778601204,37
retained,56,46,115.835002,1312,55,3,1235.910498,992.2901099,8,5,iPhone,0,26.86761952173913,21.57152412826087,0.8214285714285714,0.006097560975609756,0.0038109756097560975,58
retained,324,259,604.1518073,1940,109,7,4245.689167,1240.663769,28,18,Android,0,16.39262226640927,4.7902076023166025,0.7993827160493827,0.01443298969072165,0.009278350515463918,116
retained,234,187,317.9881121,2946,259,1,2432.983235,1469.739056,20,19,iPhone,0,13.010605534759359,7.859567144385026,0.7991452991452992,0.006788866259334691,0.006449422946367957,260
retained,123,99,156.5035753,1972,4,0,5152.467652,4252.029357,8,8,iPhone,0,52.0451277979798,42.94979148484849,0.8048780487804879,0.004056795131845842,0.004056795131845842,4
retained,22,22,61.64759824,2924,191,0,2334.700689,829.8219959,16,15,iPhone,0,106.12275859090909,37.71918163181818,1.0,0.005471956224350205,0.005129958960328317,191
retained,45,37,179.9561601,692,120,6,1359.012662,333.840109,21,19,iPhone,0,36.73007194594595,9.022705648648648,0.8222222222222222,0.030346820809248554,0.02745664739884393,126
churned,167,136,525.9741205,1133,139,50,3512.534793,1606.41224,22,13,iPhone,1,25.827461713235294,11.811854705882354,0.8143712574850299,0.019417475728155338,0.01147396293027361,189
churned,74,60,79.779667,2564,93,27,5525.761354,2821.333461,5,3,Android,1,92.09602256666668,47.02222435,0.8108108108108109,0.0019500780031201249,0.001170046801872075,120
retained,185,149,257.4998732,3419,482,0,7036.710637,2927.105319,15,9,Android,0,47.22624588590604,19.645002140939596,0.8054054054054054,0.004387247733255338,0.0026323486399532025,482
retained,73,60,264.7362385,747,202,0,3633.158219,1604.819188,27,19,iPhone,0,60.55263698333333,26.746986466666666,0.821917808219178,0.03614457831325301,0.025435073627844713,202
retained,28,23,30.05208427,2625,0,34,1203.098978,312.1253892,29,26,iPhone,0,52.3086512173913,13.570669095652173,0.8214285714285714,0.011047619047619047,0.009904761904761904,34
retained,109,102,282.3209858,2120,68,0,1255.534441,730.9630404,8,8,Android,0,12.30916118627451,7.166304317647058,0.9357798165137615,0.0037735849056603774,0.0037735849056603774,68
retained,28,23,127.4450642,2709,189,0,1158.647193,634.0374192,7,5,Android,0,50.37596491304348,27.56684431304348,0.8214285714285714,0.002583979328165375,0.0018456995201181247,189
retained,4,4,190.3438488,3013,16,0,1736.023536,933.7931339,25,15,iPhone,0,434.005884,233.448283475,1.0,0.00829737802854298,0.004978426817125788,16
retained,27,23,84.83965182,2836,395,163,561.4389442,409.1075312,23,16,Android,0,24.41038887826087,17.78728396521739,0.8518518518518519,0.008110014104372355,0.005641748942172073,558
retained,17,14,78.64401669,408,4,32,6778.765739,5487.884635,9,4,iPhone,0,484.1975527857143,391.9917596428572,0.8235294117647058,0.022058823529411766,0.00980392156862745,36
churned,290,245,385.7480395,2964,138,98,1894.49233,1099.285146,25,23,Android,1,7.732621755102041,4.486878146938775,0.8448275862068966,0.008434547908232119,0.00775978407557355,236
churned,19,18,72.79786772,2901,72,9,5890.820211,2146.071893,5,3,Android,1,327.2677895,119.22621627777777,0.9473684210526315,0.001723543605653223,0.001034126163391934,81
retained,129,109,216.2856511,2106,78,4,4621.909528,499.9715119,13,10,Android,0,42.40283970642202,4.586894604587156,0.8449612403100775,0.006172839506172839,0.004748338081671415,82
retained,86,86,139.7736962,2251,0,70,1746.215005,163.8507856,21,19,Android,0,20.304825639534883,1.9052416930232559,1.0,0.009329187027987561,0.008440693025322079,70
retained,66,65,229.6294985,487,0,175,3470.382612,387.5446502,23,18,iPhone,0,53.39050172307692,5.962225387692308,0.9848484848484849,0.04722792607802875,0.03696098562628337,175
retained,54,44,60.32345828,776,83,31,2780.967472,1817.804286,30,24,Android,0,63.20380618181818,41.313733772727275,0.8148148148148148,0.03865979381443299,0.030927835051546393,114
retained,75,60,75.20057387,1104,237,9,10121.21097,4615.2787,18,18,iPhone,0,168.6868495,76.92131166666667,0.8,0.016304347826086956,0.016304347826086956,246
retained,23,21,68.69112604,1526,730,39,1289.050121,806.4539649,11,7,iPhone,0,61.38333909523809,38.40256975714286,0.9130434782608695,0.007208387942332897,0.0045871559633027525,769
retained,199,161,429.8246641,711,0,0,2840.981434,1202.261944,0,0,Android,0,17.645847416149067,7.467465490683231,0.8090452261306532,0.0,0.0,0
retained,13,11,81.99812623,597,74,0,1631.198981,1092.243606,13,13,Android,0,148.29081645454545,99.29487327272727,0.8461538461538461,0.021775544388609715,0.021775544388609715,74
retained,53,46,240.1385713,2920,82,11,2955.74203,2376.456348,23,18,iPhone,0,64.25526152173913,51.662094521739135,0.8679245283018868,0.007876712328767124,0.0061643835616438354,93
retained,150,122,196.2193187,2311,47,0,2672.061173,1709.499896,1,1,iPhone,0,21.902140762295083,14.012294229508196,0.8133333333333334,0.00043271311120726956,0.00043271311120726956,47
retained,9,7,313.5121853,3310,55,5,2568.570033,691.862108,1,1,iPhone,0,366.93857614285713,98.837444,0.7777777777777778,0.00030211480362537764,0.00030211480362537764,60
retained,208,167,498.8154052,1014,50,0,4460.623868,2738.600433,10,6,iPhone,0,26.71032256287425,16.39880498802395,0.8028846153846154,0.009861932938856016,0.005917159763313609,50
retained,112,89,242.9516323,1558,159,7,2878.21552,1641.311514,24,21,Android,0,32.3395002247191,18.441702404494382,0.7946428571428571,0.01540436456996149,0.013478818998716302,166
retained,154,124,161.1124052,638,72,0,2673.071,1409.752633,15,11,Android,0,21.557024193548386,11.368972846774193,0.8051948051948052,0.023510971786833857,0.017241379310344827,72
churned,102,84,220.2058824,1975,0,0,3462.884612,1085.429884,2,2,iPhone,1,41.22481680952381,12.921784333333331,0.8235294117647058,0.0010126582278481013,0.0010126582278481013,0
retained,37,30,351.6570548,2810,355,0,2576.669395,830.2219641,13,9,Android,0,85.88897983333332,27.674065470000002,0.8108108108108109,0.004626334519572953,0.003202846975088968,355
retained,39,32,66.84760296,1645,0,0,4005.481569,3145.799376,30,22,iPhone,0,125.17129903125,98.3062305,0.8205128205128205,0.0182370820668693,0.013373860182370821,0
churned,117,93,196.9901939,1525,0,26,2705.983167,1478.483013,4,0,Android,1,29.096593193548387,15.897666806451614,0.7948717948717948,0.002622950819672131,0.0,26
retained,86,71,93.58509993,2234,0,103,2908.921634,2083.541925,9,6,iPhone,0,40.97072723943662,29.345660915492957,0.8255813953488372,0.0040286481647269475,0.0026857654431512983,103
retained,107,86,304.4976251,3080,50,0,863.6954475,633.881822,25,25,iPhone,0,10.042970319767441,7.370718860465117,0.8037383177570093,0.008116883116883116,0.008116883116883116,50
retained,99,85,396.4931923,2936,79,54,1537.878394,1101.187542,19,12,Android,0,18.092686988235293,12.955147552941176,0.8585858585858586,0.006471389645776567,0.004087193460490463,133
retained,35,29,55.20974548,3251,173,48,4079.130922,976.8707318,24,17,iPhone,0,140.65968696551724,33.68519764827586,0.8285714285714286,0.007382343894186404,0.005229160258382036,221
retained,59,55,234.2026685,2671,0,91,3575.027934,2201.56629,30,25,iPhone,0,65.00050789090909,40.02847800000001,0.9322033898305084,0.011231748408835642,0.009359790340696368,91
retained,157,126,378.0261179,3079,56,0,2565.35091,1546.187633,1,1,iPhone,0,20.359927857142857,12.271330420634921,0.802547770700637,0.0003247807729782397,0.0003247807729782397,56
retained,41,33,73.00392031,1875,215,69,3566.243016,2675.061609,31,26,iPhone,0,108.06797018181818,81.062473,0.8048780487804879,0.016533333333333334,0.013866666666666666,284
retained,36,30,47.34336808,2507,672,0,9706.912266,6178.701709,26,17,iPhone,0,323.5637422,205.95672363333333,0.8333333333333334,0.010370961308336658,0.006781013163143199,672
retained,37,31,266.7897383,3065,158,0,2532.704435,1405.952099,24,22,iPhone,0,81.70014306451613,45.353293516129035,0.8378378378378378,0.007830342577487765,0.007177814029363785,158
retained,107,89,194.3695188,389,22,5,3739.853716,1617.286909,8,2,Android,0,42.02082826966292,18.17176302247191,0.8317757009345794,0.02056555269922879,0.005141388174807198,27
retained,3,2,70.40193957,3317,161,21,4130.750636,2915.931496,25,20,Android,0,2065.375318,1457.965748,0.6666666666666666,0.007536930961712391,0.006029544769369913,182
retained,69,60,188.4945572,3227,3,0,5661.528371,1681.144559,25,21,iPhone,0,94.35880618333334,28.019075983333334,0.8695652173913043,0.0077471335605825845,0.006507592190889371,3
churned,26,23,398.6637361,758,0,26,3012.637464,740.1098059,5,3,iPhone,1,130.9842375652174,32.178687213043474,0.8846153846153846,0.006596306068601583,0.00395778364116095,26
retained,1,1,20.05113194,1758,0,0,434.9701288,357.7620488,16,15,Android,0,434.9701288,357.7620488,1.0,0.009101251422070534,0.008532423208191127,0
retained,20,20,65.43237546,2763,92,0,2117.619096,1559.604277,27,26,Android,0,105.8809548,77.98021385,1.0,0.009771986970684038,0.009410061527325372,92
retained,9,9,138.9535714,2893,36,9,1602.416535,1100.762355,6,6,Android,0,178.0462816666667,122.30692833333335,1.0,0.002073971655720705,0.002073971655720705,45
retained,108,86,128.980572,1989,0,44,2901.788476,1185.016926,17,17,Android,0,33.74172646511628,13.77926658139535,0.7962962962962963,0.008547008547008548,0.008547008547008548,44
churned,146,117,217.0302368,92,13,16,6057.330498,2602.524527,5,5,iPhone,1,51.772055538461544,22.243799376068377,0.8013698630136986,0.05434782608695652,0.05434782608695652,29
retained,88,77,205.8369239,1399,128,32,4314.46884,1940.623163,13,13,Android,0,56.032062857142854,25.202898220779222,0.875,0.009292351679771264,0.009292351679771264,160
retained,2,2,26.34577137,3326,54,0,1302.793527,658.0108408,6,5,iPhone,0,651.3967635,329.0054204,1.0,0.0018039687312086591,0.001503307276007216,54
retained,28,23,134.4000117,584,85,70,2212.617677,966.6829305,27,18,Android,0,96.2007685652174,42.02969263043478,0.8214285714285714,0.046232876712328765,0.030821917808219176,155
retained,30,27,197.933167,472,113,33,3663.952167,535.3617921,11,11,iPhone,0,135.70193211111112,19.828214522222222,0.9,0.023305084745762712,0.023305084745762712,146
retained,147,129,167.0309651,2290,193,0,2793.017568,2244.221882,15,13,iPhone,0,21.651298976744187,17.397068852713176,0.8775510204081632,0.006550218340611353,0.005676855895196507,193
retained,74,60,184.3376008,441,181,76,2044.295895,1045.884222,8,4,iPhone,0,34.07159825,17.431403699999997,0.8108108108108109,0.018140589569160998,0.009070294784580499,257
retained,160,130,189.6631598,59,0,0,7255.835204,5922.325972,19,11,iPhone,0,55.81411695384615,45.55635363076923,0.8125,0.3220338983050847,0.1864406779661017,0
retained,48,39,116.2243983,689,343,0,4517.427465,1752.334431,16,13,Android,0,115.83147346153845,44.93165207692308,0.8125,0.023222060957910014,0.018867924528301886,343
retained,16,14,35.61612285,66,0,0,1573.24087,557.1103244,10,3,iPhone,0,112.37434785714287,39.7935946,0.875,0.15151515151515152,0.045454545454545456,0
retained,83,68,89.0590553,3053,33,0,5615.830392,4477.845207,31,27,iPhone,0,82.58574105882353,65.85066480882354,0.8192771084337349,0.010153946937438586,0.008843760235833607,33
retained,96,80,151.7853761,1458,257,60,3768.620726,2127.060267,26,19,Android,0,47.107759075000004,26.5882533375,0.8333333333333334,0.01783264746227709,0.013031550068587106,317
retained,8,7,24.62063804,3336,0,44,2871.228834,1453.831047,11,5,Android,0,410.1755477142857,207.69014957142855,0.875,0.0032973621103117505,0.001498800959232614,44
retained,8,7,221.5985779,1339,364,0,2042.47487,1202.873287,15,15,Android,0,291.7821242857143,171.83904099999998,0.875,0.011202389843166542,0.011202389843166542,364
retained,161,136,167.3007088,3481,159,0,5785.182294,3625.536418,27,21,iPhone,0,42.53810510294118,26.658356014705884,0.84472049689441,0.007756391841424878,0.006032749209997127,159
retained,56,45,169.1365255,3465,71,13,2465.352429,1677.44218,20,19,Android,0,54.785609533333336,37.27649288888889,0.8035714285714286,0.005772005772005772,0.005483405483405483,84
retained,4,3,9.118059074,1562,110,0,656.232353,434.7277284,2,0,iPhone,0,218.74411766666665,144.9092428,0.75,0.0012804097311139564,0.0,110
retained,104,84,136.5060111,1925,0,4,4766.650721,2225.917098,30,20,iPhone,0,56.74584191666666,26.49901307142857,0.8076923076923077,0.015584415584415584,0.01038961038961039,4
retained,7,7,134.0003883,2688,0,24,4021.890348,1395.424051,2,2,Android,0,574.555764,199.346293,1.0,0.000744047619047619,0.000744047619047619,24
retained,46,38,139.1041185,2591,37,16,1126.574325,928.0137363,28,20,Android,0,29.646692763157898,24.421414113157894,0.8260869565217391,0.010806638363566191,0.007719027402547279,53
retained,119,96,154.5689548,2805,186,0,7342.926041,6024.798999,31,28,Android,0,76.48881292708333,62.758322906249994,0.8067226890756303,0.01105169340463458,0.009982174688057042,186
churned,35,30,143.9281509,268,198,0,2066.115189,1163.105072,10,10,iPhone,1,68.8705063,38.77016906666667,0.8571428571428571,0.03731343283582089,0.03731343283582089,198
retained,20,20,53.87588394,1140,29,0,4036.516568,2091.221942,23,21,Android,0,201.8258284,104.56109710000001,1.0,0.02017543859649123,0.018421052631578946,29
retained,67,53,91.68757328,204,98,0,7558.599392,4952.103212,1,0,iPhone,0,142.61508286792454,93.43590966037736,0.7910447761194029,0.004901960784313725,0.0,98
retained,56,45,80.63425444,1263,0,0,12139.05084,7906.575127,17,17,Android,0,269.75668533333334,175.70166948888888,0.8035714285714286,0.013460015835312747,0.013460015835312747,0
retained,148,119,155.0524577,1444,0,0,2587.252001,1724.833234,8,8,iPhone,0,21.74161345378151,14.494396924369747,0.8040540540540541,0.00554016620498615,0.00554016620498615,0
retained,221,179,274.9240276,156,0,60,1416.807498,514.5709721,20,12,Android,0,7.915125687150837,2.8746981681564243,0.8099547511312217,0.1282051282051282,0.07692307692307693,60
churned,87,74,160.9996894,316,87,0,1989.105553,819.5979473,4,0,iPhone,1,26.879804770270272,11.075647936486487,0.8505747126436781,0.012658227848101266,0.0,87
retained,105,86,181.3155123,2907,70,0,2399.453077,1547.571547,19,11,Android,0,27.900617174418606,17.995017988372094,0.819047619047619,0.006535947712418301,0.003783969728242174,70
retained,4,4,25.53238861,3073,58,37,3311.881288,1495.246551,23,23,iPhone,0,827.970322,373.81163775,1.0,0.007484542792059876,0.007484542792059876,95
retained,33,33,282.4526669,961,9,0,2316.823233,1099.092913,15,12,iPhone,0,70.20676463636364,33.30584584848485,1.0,0.015608740894901144,0.012486992715920915,9
retained,6,6,48.40988807,3325,0,11,2184.711645,1122.318191,17,10,iPhone,0,364.1186075,187.05303183333334,1.0,0.005112781954887218,0.0030075187969924814,11
retained,181,148,256.1911258,1735,157,17,2228.225361,1208.358164,28,27,iPhone,0,15.055576763513512,8.16458218918919,0.8176795580110497,0.016138328530259365,0.015561959654178675,174
retained,24,22,92.31064261,2354,138,0,8841.182669,736.8025137,22,18,iPhone,0,401.8719395,33.49102335,0.9166666666666666,0.009345794392523364,0.0076465590484282074,138
churned,13,10,132.8474583,435,10,0,5939.676645,4508.672917,17,15,iPhone,1,593.9676645,450.8672917,0.7692307692307693,0.03908045977011494,0.034482758620689655,10
retained,46,38,73.10946135,1131,97,14,1251.401103,1005.388107,2,2,iPhone,0,32.93160797368421,26.457581763157894,0.8260869565217391,0.0017683465959328027,0.0017683465959328027,111
retained,203,174,388.3796541,1945,65,0,2888.255324,833.4873029,16,15,iPhone,0,16.599168528735632,4.790156913218391,0.8571428571428571,0.008226221079691516,0.007712082262210797,65
